视频序号,视频_url,视频长度（min）,视频类型,问题序号,"问题
","问题类型
",答案,若涉及通用知识推理，则写出推理步骤（知识点）,依据（解题思路）,,,,,,,,,,
,,,,4,What did the head chef do after asking someone to get double cream from the bar? ,"多跳推理,多模态/多语言推理",Tidy up the tabletop,,模型首先定位主厨吩咐人去拿双层奶油的对话在那一时间片段，接着分析之后的画面，通过视觉看到主厨在整理桌面,,,,,,,,,,
,,,,5,What's the marital status of the head chef? ,人物属性建模,Married,,根据视频中主厨手上无名指带着戒指，推测他现在已婚,,,,,,,,,,
37,https://www.youtube.com/watch?v=CQl9Qp4zA9o,20:04,访谈 - 动态（含充分视觉信息）,1,"When interviewing Amy's colleagues about their feelings of working with her, who expressed bad feelings? ","多线索推理,多跳推理",Nobody.,,首先定位到采访Amy同事与她一起工作的感受时，结合每个人的评价可知。,,,,,,,,,,
,,,,2,Is Amy a person with a strong sense of responsibility?,"多线索推理,人物属性建模",Yes.,,Amy无论何时都面带微笑，热情地招呼顾客，询问顾客需求，认真对待工作中的每一个环节，从检查鱼的品质到处理订单，都严格把关，疫情期间依然坚守岗位，认真完成工作。,,,,,,,,,,
,,,,3,Is Jimmy working part-time or full-time at Stew Leonard's supermarket? ,人物属性建模,Part-time.,,Jimmy说自己已经退休，只是每周会来超市几天工作。,,,,,,,,,,
,,,,4,How to judge whether clams are fresh and alive?,通用知识推理,The shells are closed and there is no unpleasant smell.,The shells of live clams are closed and there is no unpleasant smell. ,Amy在检查海鲜时提到蛤蜊贝类时要检查是不是封闭的，没有异味。,,,,,,,,,,
,,,,5,Is Stew Leonard's supermarket a chain?,通用知识推理,Yes.,"The lobster roll business is being carried out in multiple stores, and there is a huge employee scale as well as a large customer flow. ",在谈到龙虾卷业务时，提到其他门店已经在做龙虾卷业务，表明Stew Leonard's不止一家门店，存在多个店面，是连锁超市，而且还提到单店有 500 人左右的员工规模以及每周约 3.5 万顾客量等信息可以推测，这样的规模和顾客流量可能不是仅靠一家店就能达到的。,,,,,,,,,,
38,https://www.youtube.com/watch?v=Y1AEYUtZo9s,32:27,访谈 - 静态（对话密集型，少量视觉信息）,1,Can“Owning Manhattan” help with understanding the real estate industry?,通用知识推理,Yes.,《Owning Manhattan》主要围绕着房地产大亨莱恩·斯汉特所经营的纽约大型地产公司之一展开，展现了旗下一群房产经纪人在曼哈顿豪宅房地产市场中拼搏奋斗的过程。,通过观察访谈内容，如Ryan分享了自己在房地产行业的的一些心得，以及Tricia一些对房地产行业的评价等，由此可以推出，能通过这节目了解到房地产行业。,,,,,,,,,,
,,,,2,How many people spoke in the video?,多线索推理,Four.,,通过定位视频，观察视频里的发言人数，可以推断出共有四个人发言,,,,,,,,,,
,,,,3,"Which word can better describe Ryan, brave or timid?","多线索推理,人物属性建模",Brave.,,通过对Ryan的发言中，如当面对销售需要扩大业务打破常规时，Ryan不惧怕他人的言辞，可以推断出其实一个勇敢的人。,,,,,,,,,,
,,,,4,"Which word can better describe Tricia in the real estate industry, professional or amateur? ",人物属性建模,Professional.,,"在视频里，可以捕捉到如Tricia对经济衰退等对房地产行业的影响等，可以推断出具备了出色的房地产专业能力,而非业余者。",,,,,,,,,,
,,,,5,Does “Owning Manhattan” provide work experience for real estate agents?,通用知识推理,Yes.,《Owning Manhattan》能为房地产业经纪人提供工作经验，节目展示了寻找房源、客户谈判、制定营销策略等房产交易全流程及职场关系处理等内容，可让从业者从中学习借鉴。,该节目主要讲述了三位房地产行业经纪人的个人故事等，其中如怎样平衡工作和家庭等，能为更多从事该行业的人提供一些工作经验。,,,,,,,,,,
39,https://www.youtube.com/watch?v=eeumL7Fz-8M,28:40,访谈 - 静态（对话密集型，少量视觉信息）,1,Who will be the next interviewer after the interview with Dr.Dre?,多跳推理,Snoop Dogg.,,定位到视频里在Dr.Dre上场采访后，吉米说道先休息一下，下面有请下一位采访者Snoop Dogg。,,,,,,,,,,
,,,,2,"Can ""Jimmy Kimmel Live!""  enable people to understand the creative inspiration of musicians?",通用知识推理,Yes.,《Jimmy Kimmel Live!》是美国ABC电视台的深夜脱口秀节目.在嘉宾访谈环节，邀请过众多好莱坞明星、政治人物、运动员、音乐家等，通过轻松的对话展现嘉宾的个性与幕后故事。,根据视频定位到吉米采访了关于Dr.Dre和Snoop Dogg一起联手制作的专辑The Chronic的创作动机细节等，所以可以推断出问题答案。,,,,,,,,,,
,,,,3,"Is ""Jimmy Kimmel Live!"" a humorous and harmonious show? ",通用知识推理,Yes.,节目中，主持人吉米·坎摩尔会用诙谐的语言和独特的视角对各种新闻事件、社会现象以及娱乐圈的八卦进行调侃，制造出很多笑料。,通过定位到视频里，吉米在访谈中采取了灰谐的风格对嘉宾进行提问，整体是一个灰谐、轻松的氛围。由此可以推断出可以用灰谐、幽默的词语来描述访谈。,,,,,,,,,,
,,,,4,What is Dr. Dre's occupation?,"多线索推理,人物属性建模",A famous hip-hop singer.,,根据线索Dr.Dre获得了格莱美，且与嘻哈歌手Snoop Dogg一起联手制作热门嘻哈歌曲the chronic、以及自己创作是的灵感等由此可以推断出是一名有名的嘻哈歌手。,,,,,,,,,,
,,,,5,"Which word can better describe Jimmy's hosting style, dull or witty?",人物属性建模,Witty.,,通过定位到视频里，吉米在访谈中采取了灰谐的风格对嘉宾进行提问，整体是一个灰谐、轻松的氛围。由此可以推断出吉米的主持风格是灰谐的。,,,,,,,,,,
40,https://www.youtube.com/watch?v=qLc0-tUDdMU,20:02,教学 - 艺术,1,Is Gibi interested in manga?,"人物属性建模,多模态/多语言推理","Yes,she is.",,视频内容:两人身后的墙上贴满了日本动漫的海报——>推理:Gibi、喜欢日本漫画(manga)。,,,,,,,,,,
,,,,2,What does the singer need to do before doing a voice warm-up?,"多跳推理,通用知识推理",The breathing exercise.,"Breathing exercises can help regulate your breath, allowing you to sing better.",视频内容：在练声开始之前，Gibi先引导Nips进行呼吸训练，以帮助她更好地练习发声。,,,,,,,,,,
,,,,3,What are some good singing exercises you could do before singing?,通用知识推理,The humming and the lip trill.,"Humming and lip trill are both good vocals exercises, they can help improve the breath support and breath control.",视频内容：Gibi让Nips分别用三种方式联练习同一首歌：正常地唱、用哼鸣唱以及用唇颤音唱，提到这是对气息和发声很好的练习——>推理：哼鸣练习和唇颤练习都可以帮助唱歌进步。,,,,,,,,,,
,,,,4,Is Gibi good at teaching?,"多线索推理,人物属性建模","Yes, she is.",,视频内容：Gibi根据Nips的歌唱水平量身打造训练方案，解释各种细节且很有耐心，发现优点及时表扬 ——>推理：Gibi善于教学,,,,,,,,,,
,,,,5,How many songs have they sung in total?,多线索推理,Only one.,,模型需要定位到所有唱歌的片段，然后分析一共唱了几首歌。,,,,,,,,,,
41,https://www.youtube.com/watch?v=sV__p7P4V6Y,29:03,综艺 - 纪实（真人秀）,1,Is Khloe a cautious person ,人物属性建模,"Yes,she is.",,视频内容:Khloe对旅行做了充分的风险评估，并对潜在风险进行避让，且考虑到孩子的安全而拒绝旅行——>推理:她是一个谨慎的人,,,,,,,,,,
,,,,2,Is Kimberly a person who pursues art?,"多线索推理,人物属性建模","Yes,she is.",,视频内容：Kimberly对自己参加巴黎时装周所要穿的衣服要求很高，在时间紧迫的情况下仍然为自己争取了著名艺术家所创作的服装作品来参加时装周。——>Kimberly是一个有艺术追求的人。,,,,,,,,,,
,,,,3,What is the atmosphere of this Kardashian family?,"多线索推理,人物属性建模",The atmosphere is pleasant.,,视频内容：Khole、Kimberly和Kris（妈妈）之间可以互相恶作剧，Khole会因为拒绝去Kanye的时装秀而感到过意不去——>家庭氛围很愉快。,,,,,,,,,,
,,,,4,Is Kanye’s show innovative in terms of stage design?,通用知识推理,"Yes,it is.","The car horn sounds are unconventional,instantly capturing the audience's attention and offering a fresh experience.",视频内容：Kimberly及其他观众都被Kanye时装秀的开场音乐（汽车喇叭声）引起了好奇心，因为在时装秀的历史上第一次出现以非常规音效的开场——>推理：Kanye的时装秀具有创新性。,,,,,,,,,,
,,,,5,Why should long-distance travel be approached with caution during the pandemic?,"多线索推理,通用知识推理",The aiport may shut down and travelers might not be able to return.,"Polices can change rapidly due to evolving pandemic conditions, making it hard to predict the rules at the time of travel.",视频内容：Khloe在讨论要不要带着孩子去巴黎参加Kanye的时装秀时提到，因为疫情的传播，时装秀活动可能会被停止，机场可能会被关闭，有可能导致航班被取消无法回到美国。——>推理：疫情期间长途旅行需要谨慎考虑。,,,,,,,,,,
42,https://www.youtube.com/watch?v=EMpaw46kr2w,21:08,访谈 - 静态（对话密集型，少量视觉信息）,1,What is the relationship between Cassandra and Cory?,人物属性建模,Cassandra and Cory are schoolmates at Yale University. ,,Cassandra and Cory在视频中介绍了他们是耶鲁的学生，并在之后的对话中表现他们没有其他私人关系,,,,,,,,,,
,,,,2,What are the characteristics of the student enrollment of Santa Monica College? ,通用知识推理,Diversity,Santa Monica College招收不同的种族和年龄的人,saul在招生时看到了不同的种族和年龄的人,,,,,,,,,,
,,,,3,Is Saul optimistic and humorous?,"多线索推理,人物属性建模,多模态/多语言推理",Yes,,结合Saul的仪态和对话，他以诙谐的方式谈论自己的工作状态，展现出了他幽默的一面，通过自我调侃营造出一种轻松的氛围，saul 虽然年事已高，但他并不因年龄而消极对待生活，而是保持着积极的心态，在谈话中保持微笑和积极的态度,,,,,,,,,,
,,,,4,What did Cory do after Saul told the joke?,"多跳推理,多模态/多语言推理",He said that he had changed his mind and went back to the rear. ,,要求模型定位Saul说笑话的时间片段，并结合视听观察Cory的行为,,,,,,,,,,
,,,,5,What are the characteristics of the tuition fees of Ivy League universities?,通用知识推理,"The tuition fees are high, but some students can get financial aid. ",常青藤学校学费很高且持续上涨，但有些学生可以获得经济援助。,根据文中Cory就支付了36000美元，Cassandra 说没有经济援助话无法负担，同时Cassandra 和Emily都受到了如奖学金等经济援助,,,,,,,,,,
43,https://www.youtube.com/watch?v=hDBQTFg1YWI,28:49,访谈 - 静态（对话密集型，少量视觉信息）,1,Can the atmosphere of 《The Ellen DeGeneres Show》 be described as relaxed or tense?,通用知识推理,Relaxed.,《艾伦秀》的主持人艾伦·德杰尼勒斯幽默风趣、亲和力强，开场常以幽默段子和欢快舞蹈营造轻松氛围，与观众和嘉宾互动时，言语诙谐，善于用幽默化解尴尬，让大家开怀大笑。同时节目有许多轻松有趣的环节，如“舞林争霸”，嘉宾和观众可与艾伦一起跳舞，充满欢乐与活力；“快速问答”节奏明快，问题轻松有趣，能引发不少笑点。,可以观察视频里，艾伦在和cardi b交谈时，聊天的氛围十分的自在轻松，以及在游戏环节等，整体节目看来是一个轻松的氛围。,,,,,,,,,,
,,,,2,Is Cardi B a frank and genuine person?,"多线索推理,人物属性建模",Yes.,,通过定位到艾伦和cardi b聊天的过程中，观察到一些细节，如坦率真实的说道自己的一些看法，以及在和艾伦聊天的过程中，表现得很亲切等细节，由此可知，她是一位坦率真实的人。,,,,,,,,,,
,,,,3,"Which word suits Ellen better, humorous or dull？",人物属性建模,Humorous.,,通过观察视频中艾伦与嘉宾的片段时，不时讲笑话、调侃自己和嘉宾，还会做出一些搞笑的动作和表情等，可以推理出用幽默更能适合艾伦。,,,,,,,,,,
,,,,4,Which segment can quickly train the reaction ability?,通用知识推理,5 Second Rule.,5 Second Rule的规则：主持人艾伦会给出一个类别，嘉宾需要在5秒内说出属于这个类别的3个事物。比如让嘉宾说出三种水果，嘉宾就要在5秒内快速回答像“苹果、香蕉、橘子”等答案。,在5 Second Rule环节，由一位小哥说出问题，让艾伦和cardi b同时5秒内快速回答，由此可以判断这个游戏能锻炼玩家的快速反应能力。,,,,,,,,,,
,,,,5,"After the ""5 Second Rule"" segment ended, Ellen had an interview with several guests. ","多线索推理,多跳推理",Three.,,"通过定位视频中，当 ""5 Second Rule"" 结束后，可以看到艾伦又与三位嘉宾进行访谈，由此可知，问题答案。 ",,,,,,,,,,
44,https://www.youtube.com/watch?v=FWGeUSoywDk,24:03,探索 - 体验新事物,1,How do the Marines prevent sand from getting into their mouths when they are training on the beach?,通用知识推理,Wear braces.,The braces can fill the space in the mouth and prevent sand from entering.,"海军陆战队的每个人在沙滩上训练时都戴了牙套,可以推断出牙套可以防止沙子吸入嘴部,进入人体",,,,,,,,,,
,,,,2,What is Hobley's profession？,"人物属性建模,多模态/多语言推理",He is a sergeant and a coach in the Marine Corps.,,"通过视觉可以得知Hobley是一个中士,通过听觉可以得知他也是海军陆战队的教练",,,,,,,,,,
,,,,3,What is the relationship between Torres and Hobley?,"多线索推理,人物属性建模",Hobley is a subordinate of Torres.,,"Hobley是军衔是中士,Torres的军衔是军士长,所以Hobley是Torres的下属",,,,,,,,,,
,,,,4,"After the entire process of training by the seaside, how many seconds faster was Magnues than his partner?",多线索推理,Fourteen seconds.,,"一整个海边训练的流程结束下来,Magnus的搭档用了六分十一秒,Magnus用了五分五十七秒,可以得知Magnus比他的搭档快十四秒",,,,,,,,,,
,,,,5,"How was the name of the ""chicken wing"" movement in the training of the Marine Corps derived?","多模态/多语言推理,通用知识推理",According to the posture of the action.,The posture of the action can be used to name the action,根据视觉可以看出这个动作的姿势与鸡翅相似，说明它的名字是根据姿势得来的，从而得出可以用动作的姿势给动作命名,,,,,,,,,,
45,https://www.youtube.com/watch?v=rVq8mzgzfNo,20:55,测评 - 食品,1,Which bubble tea shop did they go after the Ding Cha ?,多跳推理,Omomo.,,模型需要定位到Ding Cha相关的片段，然后结合前后内容分析她们在此之后去了哪家奶茶店。,,,,,,,,,,
,,,,2,What is volggers' favourite type of tea ?,"多线索推理,人物属性建模",Mocha tea.,,模型需要综合分析视频中所出现的奶茶种类，然后结合volgger们的口味偏好（Mocha出现的频率最高，获得的分数也往往很高。）进行分析。,,,,,,,,,,
,,,,3,Is Amber rich ?,"多线索推理,人物属性建模","Yes, she is.",,视频内容：Amber佩戴的项链是Prada，她驾驶着汽车（所以她是汽车拥有者）——>推理：Amber的消费水平很高，她很有钱。,,,,,,,,,,
,,,,4,Why hoji cha tasted earthy ?,通用知识推理,Because it was roasted.,"The key step in making Hoji tea is high-temperature roasting.That create an ""earthy"" flavor.",视频内容：Amber提到Hoji cha是被烘烤过的茶，后来提到这种茶有一股泥土味——>推理：Hoji cha因为被高温烘烤过所以产生了泥土味。,,,,,,,,,,
,,,,5,Is Omomo a popular bubble tea shop ?,"多线索推理,通用知识推理","Yes, it is.",Popular bubble tea shops are usually crowed with customers and have consistently high ratings.,视频内容：Ashley提到自己只去过两次Omomo因为每次排队的人都很多/视频中展示了Omomo的店里全都是人/Ashley说她们可能要等几个小时/Omomo的每一杯奶茶都得到了很高的评分——>推理：Omomo是一家非常受欢迎的奶茶店。,,,,,,,,,,
46,https://www.youtube.com/watch?v=nfrgOeb1AHY,21:57,街头互动 - 采访,1,Is South Korea a country with a rich variety of food ?,通用知识推理,"No, it isn't.","The South Korea has a small  agricultural sector, the high cost of imported ingredients limits their widespread use in daily diets.",视频内容:来自意大利的男子提到超市的水果和蔬菜很贵，选择也很有限——>推理:韩国的食物种类（尤其是水果和蔬菜）并不是很丰富。,,,,,,,,,,
,,,,2,Is the woman in yellow a frugal person?,人物属性建模,"Yes, she is.",,视频内容：穿黄色衣服的女人提到自己舍不得在衣服上花钱，她穿得都是她奶奶的衣服——>推理：她是一个节俭的人。,,,,,,,,,,
,,,,3,Is the woman from America a person with a long-term planning?,人物属性建模,"Yes, she is.",,视频内容：当谈及理想收入时，这位来自美国的女士优先考虑的是自己的退休后资金和目标收入——>推理：她是一个有长远规划的人。,,,,,,,,,,
,,,,4,Is South Korea a country with high housing costs?,通用知识推理,"Yes, it is.","Housing costs in South Korea are high, the price-to-income ratio is imbalamced.",视频内容：来自英国的女士提到，在韩国租房所需要的租房押金为5000到10000英镑，这笔钱在英国已经足以支付房租的首付；住房成本也是最被其他受访者频繁提及的生活问题。——>推理：韩国是一个住房成本很高的国家。,,,,,,,,,,
,,,,5,What is the question after the question about Ideal salary?,多跳推理,“The highest-paying jobs for foreigners in South Korea?“,,模型需要先定位到与Ideal salary相关的片段，然后找到它后面的问题。,,,,,,,,,,
47,https://www.youtube.com/watch?v=SCwD715_c24,32:42,综艺 - 表演/选秀,1,How many performances are there in total in the video?,多线索推理,Eight.,,通过观察视频，很明显视频共有八个表演节目如唱歌、脱口秀等。,,,,,,,,,,
,,,,2,"Which word can better describe the relationship between Flewnt and Inkabee, intimate or unfamiliar?","多线索推理,人物属性建模",Intimate.,,通过定位到该视频片段，观察俩人之间的关系，总结归纳分析两人互相的评价，可以知道他俩的关系是很亲密的。,,,,,,,,,,
,,,,3,"Which field is Nini better at, music or sports?",人物属性建模,Music.,,通过定位视频到nini的表演片段，可以发现她表演了不同的好几种乐器等，由此可以推断出其她擅长在音乐领域，而不是体育。,,,,,,,,,,
,,,,4,Does 《America's Got Talent》support various forms of performances?,通用知识推理,Yes.,《美国达人秀》是一档极具影响力的才艺竞赛类节目，来自各行各业、不同年龄段的选手们在评委和现场观众面前展示自己的才艺，才艺形式丰富多样，涵盖唱歌、舞蹈、魔术、杂技、喜剧表演等各种领域。,通过观察节目内容，很明显看到该节目支持唱歌类、情景剧类、脱口秀类等多样的表演节目，由此可以推断出这是一个多样的表演节目,,,,,,,,,,
,,,,5,Is there an age limit for participating in America's Got Talent?,通用知识推理,No.,《美国达人秀》没有严格的参赛年龄限制，但对未成年人有相关规定，需家长陪伴参加比赛。总体情况：任何年龄的人都可以参加美国达人秀，无论是小孩还是老人，都有机会登上舞台展示才艺。,通过观察视频中参赛人员，通过听觉和视觉的结合，如journey只有9岁、而也有成年人、中年人等不同年龄的参赛人员，由此可知，美国达人秀的参赛人员是没有年龄限制的。,,,,,,,,,,
48,https://www.youtube.com/watch?v=aO-wNDaRBkk,20:01,综艺 - 表演/选秀,1,"Which description suits Kaylee better, a singer - songwriter or a non - songwriting singer?",人物属性建模,A singer - songwriter.,,定位到kaylee盲选时，唱了一首有关Keith的原创歌曲，受到了导师们的一致好评，由此可以推理出kaylee是一位唱作型歌手。,,,,,,,,,,
,,,,2,How many songs did Kaylee sing in total in the video?,多线索推理,Three.,,通过定位到视频kaylee唱歌阶段，涉及到盲选、两次PK，由此可以推理出kaylee共唱了三首歌。,,,,,,,,,,
,,,,3,Does this blind audition mechanism increase the fairness of the competition?,通用知识推理,Yes.,盲选机制一定程度上能增加比赛公平性，体现在可减少主观偏见、突出实力导向、营造平等环境,定位到视频，在盲选阶段，导师背对选手，看不到选手的长相等，因此盲选机制增加了比赛的公平性。,,,,,,,,,,
,,,,4,"Which word can better describe the tutor Jess, ""enthusiastic"" or ""indifferent""?",人物属性建模,Enthusiastic.,,通过观察视频里Jess在“抢夺”kaylee时，如我为你而战等言辞和表情，由此可以推理出是一位充满热情的导师。,,,,,,,,,,
,,,,5,Is 《The voice》 a large-scale stage?,通用知识推理,Yes.,（The Voice）常打造大规模舞台。舞台空间大且分区多，灯光、音响、舞美精良，有多样灯光、高品质音效和先进创意的舞美，如《美国好声音》的舞台氛围绚丽。观众席容纳人数多，增强现场感染力和节目气势。,通过观察舞台的灯光、导师咖位、观众人数，由此可以推出这一个大规模舞台。,,,,,,,,,,
49,https://www.youtube.com/watch?v=p78K12jx_o4,25:19,探索 - 体验新事物,1,Is the Jules Verne Eiffel Tower Restaurant pleasant?,"多线索推理,多模态/多语言推理,通用知识推理",No.,"To determine the scale of the restaurant, we can evaluate factors such as the number of seats,physical space and menu variety.",视频内容:Tony提到Jules Verne餐厅的桌子之间距离很近，导致他们会被其他桌子客人的谈话影响到/这家餐厅位于埃菲尔铁塔上方，占地面积并不大/菜单所展示的菜品种类并不算丰富——>推理:Jules Verne Eiffler Tower Restaurant的用餐体验并不那么愉快。,,,,,,,,,,
,,,,2,Is drinking wine during a meal important for the French restaurant?,通用知识推理,"Yes, it is.","In France,the combination of wine and food is seen as an important element to enhance the dining experience. Alcohol sales may account for a significant portion of revenue in high-end restaurants.",视频内容：点酒被安排成为吃饭点餐前的第一步/餐厅的服务员在听说两人用餐不需要酒的时候很不高兴，最后生气地离开了/服务员认为两人不点酒是因为经济上有困难——>推理：法国餐厅认为在正餐时选择不搭配酒是无法理解的，酒类的销售可能与餐厅营业额相关，所以正餐时点酒作为饮品很重要。,,,,,,,,,,
,,,,3,Does Tony have a big appetite ?,人物属性建模,"Yes,he is.",,视频内容：Tony提到，如果大家看到他吃饭的样子会知道没有什么菜对他来说是菜量大的——>推理：Tony是一个胃口很大的人。,,,,,,,,,,
,,,,4,Does KJ pay attention to details ?,"多线索推理,人物属性建模","Yes,she is.",,视频内容：KJ为了预约餐厅前期做了很多准备，包括反复查看预约信息/KJ在餐厅时可以敏锐地发现自己关注的Youtuber——>推理：她是一个能注意到细节的人。,,,,,,,,,,
,,,,5,How many dishes they have ordered in the video ?,多线索推理,12,,模型需要在视频中找到所有与所点菜品相关的片段，然后综合计算菜品的数量。,,,,,,,,,,
50,https://www.youtube.com/watch?v=0CSaXIue9aI,27:25,vlog - 工作,1,What role does Brett play in the technical rescue team?,"多线索推理,人物属性建模",He is coordinator.,,Brett负责协调技术救援队工作，管理约50名队员，并为团队分配任务，与团队其他负责人协作，如安排教育、培训等工作。,,,,,,,,,,
,,,,2,Is Brett committed to work-life balance? ,"多线索推理,人物属性建模",Yes.,,Brett提到消防员工作会导致与家人相处时间少，尤其是疫情期间压力更大。强调消防部门提供假期和福利来帮助大家平衡，鼓励队员将家庭放在重要位置，努力实现工作生活平衡。,,,,,,,,,,
,,,,3,"Under normal circumstances, how many meals are arranged in a day at South Metro Fire Rescue Centennial, Colorado? ",通用知识推理,Two meals.,"South Metro Fire Rescue Centennial, Colorado arranges breakfast and dinner.",在Brett描述一天的生活状态时，仅提到了早餐，以及12点钟开始准备晚餐和第二天的早餐，17点吃晚餐。,,,,,,,,,,
,,,,4,"Does South Metro Fire Rescue Centennial, Colorado attach importance to team culture construction?",通用知识推理,Yes.,"The dining table in the fire station carries the team culture. During work, everyone obeys the command and actively cooperates to complete various tasks. ",消防站的餐桌承载着团队文化，是过去队员用旧的沟渠面板制作而成；在工作中，大家听从指挥，积极配合完成各项任务；Brett也非常强调团队文化建设。,,,,,,,,,,
,,,,5,"When dealing with the car lockout incident, why the car door couldn't be opened?",多跳推理,The car battery was dead and the key was damaged.,,首先定位到处理非紧急的汽车锁闭事件片段，有人将钥匙锁在车内，到达现场后发现是汽车电池没电且钥匙因之前被撬而损坏，最终使用开锁工具成功打开车门。,,,,,,,,,,
51,https://www.youtube.com/watch?v=VzrB0Ns6bYo,30:58,vlog - 旅行,1,What's is the cultural heritage of the Sung like?,"多线索推理,人物属性建模,多模态/多语言推理",They are Chinese American .,,模型需要对视频中的不同片段综合考虑，包括目标人群所说的语言类别（英文和中文）、语言内容（Isa Sung提到住在California/Lucas有中文名/Papa Sung批评Lucas过于美国化了）等来判断这家人的身份。,,,,,,,,,,
,,,,2,What is the atmosphere of the Sung ?,"多线索推理,人物属性建模",The atmosphere is very harmonious and pleasant.,,模型需要分析目标对象全部语言内容:Isa在吃早餐集合时迟到但没有人对此感到生气、Papa Sung不喜欢孩子们选择的早餐店不会表达不满、妈妈和女儿像朋友一样一起做美甲=》家人们互相包容对方,,,,,,,,,,
,,,,3,Is the second lunch spot an authentic Chinese restaurant?,"多线索推理,多模态/多语言推理,通用知识推理","Yes, it is an authentic Chinese restaurant.",在海外地区部分中餐厅往往并不由中国人或华裔所经营，所提供的菜式（如左宗棠鸡）也并不是真正意义的中国菜。,模型需要分析餐厅顾客（Papa Sung等）对餐厅的评价、餐厅的菜式以及餐厅老板（用中文介绍菜品）来判断这家餐厅是否正宗。,,,,,,,,,,
,,,,4,What sauce which Isa mentioned paired with toast for breakfast is popular in Singapore?,通用知识推理,The Kaya Sauce.,kaya在马来语中指椰子酱，这种酱源自东南亚，在马来西亚和新加坡非常流行，由椰奶、鸡蛋、糖和香兰叶制成。,模型要找到视频中与早餐相关的内容并进行分析。,,,,,,,,,,
,,,,5,What did the Isa and her mom do after the lunch on the first day?,多跳推理,They did the nail art.,,模型需要定位到“第一天”“午饭后”这一条件下目标人群的视频片段来回答问题。,,,,,,,,,,
52,https://www.youtube.com/watch?v=-UhacNNM_HU,33:32,综艺 - 表演/选秀,1,How many dance performances are there in the video in total?,多线索推理,Eight.,,定位到视频，视频中最后，所有投票信息快速浏览，可以知道共有八个表演节目需要投票。,,,,,,,,,,
,,,,2,"Is ""So You Think You Can Dance"" an innovative program?",通用知识推理,Yes.,《So You Think You Can Dance》是创新型节目。形式上，融合多元舞种，选手背景多样；内容上，赛制独特，编排鼓励创新，带来新体验；理念上，推广舞蹈文化，提升观众认知，挖掘培养人才。,根据视频中， Hannahlei的表演节目，以moving为主题，题材形式新颖等，由此可知，这是一个有创造性的舞台。,,,,,,,,,,
,,,,3,"Is this a precious opportunity to participate in the show ""So You Think You Can Dance""?",通用知识推理,Yes.,《So You Think You Can Dance》是一档高知名度和影响力的展示平台，能提升参赛者曝光度；有专业人士点评指导助提升水平；可促进不同舞种交流学习；为有职业规划者提供新发展机遇；还能挑战自我突破成长。,通过观察视频中的舞台配置、灯光设置、著名的评委嘉宾以及厉害的的同台竞争对手，由此可以知道，对于参赛者来说这是一次宝贵的机会。,,,,,,,,,,
,,,,4,"Which word can better describe Hannahlei, ""special"" or ""ordinary""?","多线索推理,人物属性建模",Special.,,根据Hannahlei的表演节目，形式新颖，题材特别，由此可知，她是一位特别的女生，而不是普通。,,,,,,,,,,
,,,,5,Do Hannahlei's parents support her in dancing?,人物属性建模,Yes.,,在Hannahlei的父母加油视频中，出现了如我们为你感到骄傲等话语，由此可知Hannahlei的父母在舞蹈上十分支持她的。,,,,,,,,,,
53,https://www.youtube.com/watch?v=K-MV98UrnWg,28:23,探索 - 参观,1,Does Josh prefer the fried chicken from Popeyes or the fried chicken from Jollibee? ,人物属性建模,Jollibee's fried chicken.,,Josh对Jollibee的炸鸡评价很高，认为比KFC或Popeyes的更好吃。,,,,,,,,,,
,,,,2,Does Kevin think that controlling food intake or exercising is more effective for losing weight?,"多线索推理,人物属性建模",Controlling food intake.,,Kevin为了证明控制体重主要靠控制食量，连续100天只吃麦当劳，且不使用任何补充剂、维生素，也不锻炼，最终成功减重并改善了健康指标。,,,,,,,,,,
,,,,3,"When interviewing the residents of the gym about their eating habits, do they completely resist fast food diets? ",多跳推理,No.,,首先定位到健身房采访片段，根据居民回答他们既注重健身和健康生活，又在一定程度上享受快餐，他们会自己准备餐食，但也会因为厌倦而选择快餐，且在快餐选择上尽量挑选相对健康的选项。,,,,,,,,,,
,,,,4,"Does the ""competition cluster"" phenomenon in Plano's fast-food industry have more positive or negative effects on consumers?",通用知识推理,Postive effects.,The concentration of numerous fast-food restaurants together can provide consumers with more choices and price discounts. ,Plano众多快餐店集中在一起，为消费者提供了更多的选择，减少了决策疲劳，消费者可以根据自己的喜好和需求快速选择不同的快餐。同时，竞争激烈可能促使商家降低价格或推出疯狂的促销活动，消费者可以享受到更实惠的价格和更多的优惠。但过多的选择可能会让消费者感到困惑，难以做出决策。总得来说，积极影响更多。,,,,,,,,,,
,,,,5,Is Olive Burger a chain fast-food restaurant?,通用知识推理,No.,Olive Burger is a family-owned independent restaurant.,Olive Burger是家庭经营的独立餐厅，经营者表示由自己、兄弟和父亲负责烹饪，有自己独特的菜品和经营特点，在提及Olive Burger时，将其与McDonald's、Taco Bell等常见的大型连锁快餐店进行了区分，说明它不像那些广为人知的连锁店一样具有广泛的知名度和市场覆盖。,,,,,,,,,,
54,https://www.youtube.com/watch?v=9y2WezKYgo4,26:12,探索 - 体验新事物,1,What was Paul's family's economic condition like when he was a child? ,"多线索推理,人物属性建模",The economic condition was rather difficult.,,Paul分享了他的成长经历，他出生在牙买加，通过考试进入较好的高中，但因经济原因只上了三年，之后做过各种零工。,,,,,,,,,,
